"Q","FluxDay","FNConc","FNFlux","FNConc.HIGH","FNFlux.HIGH","FNConc.LOW","FNFlux.LOW","waterYear","station"
160.901984436098,6117.94888042686,0.231674494393558,6544.32197761317,0.321840573787833,5826.97282931688,0.171545685161883,717.34914829629,2009,"Maumee"
147.373444285601,4129.99259773048,0.230493422575204,6501.95622004901,0.320183457204037,5789.26271447949,0.170682106367159,712.693505569516,2010,"Maumee"
197.477567055862,7690.81367656139,0.229519423560369,6468.70568840187,0.318961194176038,5760.194566103,0.169873711285306,708.511122298867,2011,"Maumee"
188.606459659945,6918.89137342916,0.228935772730966,6457.49079923037,0.318394313990089,5748.61079849391,0.169261212829722,708.880000736455,2012,"Maumee"
159.388468392793,5033.92924010479,0.228036607512352,6429.95503905874,0.317728399136753,5728.21291825497,0.168224267895707,701.742120803767,2013,"Maumee"
185.418632441698,6462.35081465456,0.227383675522926,6421.61806538053,0.317648791603098,5722.7352148489,0.16718908703711,698.882850531639,2014,"Maumee"
210.708989786572,7285.90925570824,0.227991320984739,6457.94173425682,0.320024670823825,5759.49626205837,0.166617777961942,698.445472198453,2015,"Maumee"
125.562622062735,3586.51497373958,0.230407651606886,6583.76167884061,0.325360303848731,5875.97307182541,0.167069317573379,707.788607015208,2016,"Maumee"
217.461277568884,7653.68305746922,0.232533668434539,6674.72667011891,0.329680794673613,5963.97754275465,0.167750080708519,710.749127364259,2017,"Maumee"
185.765804736218,6591.6525368068,0.235161479328016,6781.84328273856,0.334553881674718,6063.70716681504,0.168880507618923,718.136115923514,2018,"Maumee"
283.778478379916,10359.7887856034,0.238128029115849,6900.18936587773,0.339961656473899,6173.88440273753,0.170219019470227,726.304963140202,2019,"Maumee"
181.947575288955,6716.17931014025,0.241623115829524,7042.41479170156,0.346039741113038,6302.71838760497,0.17197113922182,739.69640409659,2020,"Maumee"
127.84070864365,3985.81488345161,0.24477996862734,7163.89730629576,0.351803033386495,6418.97852539279,0.173410155693304,744.918780902971,2021,"Maumee"
12.406719793852,272.833245045484,0.159726761233729,225.724777357675,0.213649621094014,198.758832554513,0.123768685075178,26.9659448031623,2009,"Tiffin"
10.6688567469055,198.12645224498,0.162214666180323,229.880666565605,0.217786482673063,202.652405212086,0.125157109615637,27.2282613535198,2010,"Tiffin"
11.5593633798997,242.337842328195,0.164744384046855,234.34841584285,0.222089951844638,206.862482908632,0.126504143126738,27.4859329342178,2011,"Tiffin"
13.4054635393933,316.153230365545,0.167550829427999,239.559581015311,0.226869919709517,211.683422164759,0.127984741091409,27.8761588505516,2012,"Tiffin"
7.08205879288641,124.461013325261,0.170273628441842,244.565548755787,0.231836749010856,216.564946767646,0.129221293602574,28.0006019881415,2013,"Tiffin"
9.91701732267677,200.438451760386,0.173538053760675,250.548389976868,0.237943432402707,222.303353058378,0.130590644423469,28.2450369184896,2014,"Tiffin"
8.15493367453494,201.412388544082,0.175749377665893,256.209875831388,0.242872373424315,227.840462458988,0.130989892740878,28.3694133723995,2015,"Tiffin"
6.9687758913315,106.887314347152,0.175877660724023,260.917169755358,0.244295813648598,232.33603723054,0.13024332514807,28.581132524818,2016,"Tiffin"
13.2982427300994,291.808191221828,0.174207151129531,262.003315509672,0.242547947783184,233.626768014255,0.128635327741578,28.3765474954165,2017,"Tiffin"
12.4712822035726,296.889250693506,0.172998743224686,263.546966619495,0.241431241284725,235.276240496649,0.127365706077624,28.2707261228465,2018,"Tiffin"
15.543885017737,360.227299411304,0.17181504813881,265.047341380257,0.240387352000728,236.897709144198,0.126088733684598,28.1496322360587,2019,"Tiffin"
13.5314680899437,321.043654195526,0.17069044844653,266.687472473948,0.239340947894626,238.526722193992,0.124900514978257,28.1607502799556,2020,"Tiffin"
6.10880490417492,128.707055662123,0.16902249552123,267.213992991934,0.237587247844722,239.344939650099,0.123301101165117,27.8690533418347,2021,"Tiffin"
7.54046586637474,291.597742864332,0.248403757830632,374.892465948726,0.317420978204294,351.361206612269,0.202372328871162,23.5312593364572,2009,"Blanchard"
5.64239153330235,176.263857233197,0.259699619836955,377.230589474806,0.323784683752391,352.562359799767,0.216956633842122,24.6682296750389,2010,"Blanchard"
13.6501722548094,587.804279035997,0.271363824989839,379.565906661168,0.330019927666173,353.747497570323,0.232240506936731,25.8184090908455,2011,"Blanchard"
11.6057817263261,439.775559282128,0.2836697156631,383.347128325216,0.33630971571224,356.229559811168,0.248538717612053,27.117568514048,2012,"Blanchard"
11.0445941450775,420.608797051193,0.296540632183741,383.437912816952,0.341338309583444,355.197631437205,0.266657036586358,28.2402813797472,2013,"Blanchard"
9.97000473656665,385.334667119974,0.311143905681917,384.215503501429,0.346262450615779,354.56088076826,0.287713631653311,29.6546227331691,2014,"Blanchard"
8.69484671732445,336.388343168832,0.325134709876667,385.530698869484,0.351184423491114,354.499814500226,0.307751307817902,31.0308843692589,2015,"Blanchard"
7.0386860071204,247.050742128188,0.335148646239298,391.828553302926,0.356901864400614,359.818497590081,0.320614052823173,32.0100557128445,2016,"Blanchard"
10.5002047131497,404.545921857451,0.343155036139547,397.952029561893,0.363762480282533,365.383543230916,0.329400680074416,32.5684863309772,2017,"Blanchard"
9.98443469115452,412.631327012315,0.351873882290087,406.493613387578,0.371625966337234,373.193750936117,0.338689806369539,33.29986245146,2018,"Blanchard"
15.7637556322397,664.90768311484,0.360639021762112,415.732280987453,0.379819240426564,381.698771711339,0.347836105278225,34.0335092761137,2019,"Blanchard"
8.39247110568455,328.591885200905,0.369495477456058,427.367594055198,0.388678877231256,392.464848115934,0.356674067626881,34.9027459392635,2020,"Blanchard"
